corrida,qualidade,secao,sequencia,sequenciatotal,acoatual,al_min,c_min,c_max,n_min,s_min,corridasciclo,panela,vidapanela,temperaturaliquidus,temperaturaobjetivada,sugestaomodelolegado,temperaturasaidafp,tempociclo,temperaturamediareal
130727,2D42F,300,6.0,6.0,B,0.005,0.36,0.39,0.0,0.01,11.0,8.0,23.0,1492.0,1547.0,1675.67138671875,1680.0,2986.0,1563.0
130726,2D42F,300,5.0,6.0,B,0.005,0.36,0.39,0.0,0.01,11.0,5.0,11.0,1492.0,1547.0,1672.0523681640625,1668.0,2991.0,1558.0
130725,2D42F,300,4.0,6.0,B,0.005,0.36,0.39,0.0,0.01,11.0,6.0,30.0,1492.0,1547.0,1670.4981689453125,1670.0,3002.0,1558.0
130724,2D42F,300,3.0,6.0,B,0.005,0.36,0.39,0.0,0.01,9.0,17.0,47.0,1492.0,1547.0,1669.0704345703125,1680.0,2372.0,1553.0
130723,2D42F,300,2.0,6.0,B,0.005,0.36,0.39,0.0,0.01,10.0,7.0,16.0,1492.0,1547.0,1675.3184814453125,1675.0,2641.0,1553.0
130722,2D42F,300,1.0,6.0,B,0.005,0.36,0.39,0.0,0.01,10.0,8.0,22.0,1492.0,1547.0,1699.8406982421875,1699.0,2717.0,1548.0
130721,2D42F,300,6.0,6.0,B,0.005,0.36,0.39,0.0,0.01,10.0,5.0,10.0,1492.0,1547.0,1671.0501708984375,1682.0,2716.0,1549.0
130720,2D42F,300,5.0,6.0,B,0.005,0.36,0.39,0.0,0.01,10.0,6.0,29.0,1492.0,1547.0,1670.0423583984375,1680.0,2719.0,1553.0
130719,2D42F,300,4.0,6.0,B,0.005,0.36,0.39,0.0,0.01,8.0,17.0,46.0,1492.0,1547.0,1670.16845703125,1677.0,2091.0,1550.0
130718,2D42F,300,3.0,6.0,B,0.005,0.36,0.39,0.0,0.01,9.0,7.0,15.0,1492.0,1547.0,1668.173095703125,1672.0,2356.0,1544.0
130717,2D42F,300,2.0,6.0,B,0.005,0.36,0.39,0.0,0.01,9.0,8.0,21.0,1492.0,1547.0,1669.1490478515625,1675.0,2435.0,1549.0
130716,2D42F,300,1.0,6.0,B,0.005,0.36,0.39,0.0,0.01,9.0,5.0,9.0,1492.0,1547.0,1699.4576416015625,1701.0,2436.0,1544.0
130715,05ED3,300,5.0,5.0,X,0.01,0.25,0.28,0.009,0.02,9.0,6.0,28.0,1498.0,1538.0,1657.1575927734375,1665.0,2441.0,1550.0
130714,603D2,300,4.0,5.0,X,0.01,0.26,0.29,0.009,0.02,7.0,17.0,45.0,1496.0,1536.0,1653.509765625,1650.0,1812.0,1536.0
130713,248B5,300,3.0,5.0,X,0.02,0.21,0.23,0.009,0.02,8.0,7.0,14.0,1506.0,1551.0,1674.675537109375,1671.0,2085.0,1556.0
130712,248B5,300,3.0,6.0,X,0.02,0.21,0.23,0.009,0.02,8.0,8.0,20.0,1506.0,1551.0,1670.52587890625,1666.0,2088.0,1555.0
130711,D398B,300,2.0,6.0,X,0.02,0.2,0.22,0.009,0.02,8.0,5.0,8.0,1506.0,1551.0,1672.47998046875,1661.0,2085.0,1557.0
130710,D398B,300,1.0,6.0,X,0.02,0.2,0.22,0.009,0.02,8.0,6.0,27.0,1506.0,1551.0,1690.68701171875,1684.0,2089.0,1541.0
130709,33D10,300,5.0,5.0,X,0.015,0.39,0.42,0.0,0.0,6.0,17.0,44.0,1485.0,1530.0,1640.4503173828125,1667.0,1451.0,1545.0
130708,5692D,300,4.0,5.0,X,0.015,0.39,0.41,0.0,0.01,7.0,7.0,13.0,1486.0,1521.0,1633.6776123046875,1641.0,1715.0,1522.0
130707,B3CD5,300,3.0,5.0,X,0.015,0.4,0.43,0.0,0.02,7.0,8.0,19.0,1484.0,1519.0,1635.0992431640625,1642.0,1773.0,1528.0
130706,B3CD5,300,3.0,6.0,X,0.015,0.4,0.43,0.0,0.02,7.0,5.0,7.0,1484.0,1519.0,1638.8145751953125,1643.0,1730.0,1535.0
130705,B3CD5,300,2.0,6.0,X,0.015,0.4,0.43,0.0,0.02,7.0,6.0,26.0,1484.0,1519.0,1634.556640625,1653.0,1738.0,1535.0
130704,F7C5E,300,1.0,6.0,X,0.015,0.27,0.29,0.009,0.0,5.0,17.0,43.0,1501.0,1551.0,1705.53173828125,1711.0,1108.0,1535.0
130703,80160,300,8.0,8.0,X,0.015,0.4,0.45,0.0,0.02,6.0,7.0,12.0,1487.0,1522.0,1649.8182373046875,1658.0,1383.0,1534.0
130702,80160,300,7.0,8.0,X,0.015,0.4,0.45,0.0,0.02,6.0,8.0,18.0,1487.0,1522.0,1638.7254638671875,1653.0,1465.0,1534.0
130701,80160,300,6.0,8.0,X,0.015,0.4,0.45,0.0,0.02,6.0,5.0,6.0,1487.0,1522.0,1640.88525390625,1646.0,1473.0,1529.0
130700,80160,300,5.0,8.0,X,0.015,0.4,0.45,0.0,0.02,6.0,6.0,25.0,1487.0,1522.0,1634.3018798828125,1648.0,1481.0,1528.0
130699,80160,300,4.0,8.0,X,0.015,0.4,0.45,0.0,0.02,4.0,17.0,42.0,1487.0,1522.0,1636.7432861328125,1629.0,851.0,1533.0
130698,80160,300,3.0,8.0,X,0.015,0.4,0.45,0.0,0.02,5.0,7.0,11.0,1487.0,1522.0,1638.6214599609375,1644.0,1109.0,1541.0
130697,80160,300,2.0,8.0,X,0.015,0.4,0.45,0.0,0.02,5.0,8.0,17.0,1487.0,1522.0,1637.1666259765625,1646.0,1191.0,1540.0
130696,80160,300,1.0,8.0,X,0.015,0.4,0.45,0.0,0.02,5.0,5.0,5.0,1487.0,1522.0,1654.46044921875,1660.0,1197.0,1528.0
130695,FA128,300,6.0,6.0,X,0.02,0.18,0.21,0.009,0.02,5.0,6.0,24.0,1504.0,1544.0,1661.67138671875,1670.0,1205.0,1552.0
130694,FA128,300,5.0,6.0,X,0.02,0.18,0.21,0.009,0.02,3.0,17.0,41.0,1504.0,1544.0,1662.4864501953125,1670.0,577.0,1544.0
130693,FA128,300,4.0,6.0,X,0.02,0.18,0.21,0.009,0.02,4.0,7.0,10.0,1504.0,1544.0,1663.4906005859375,1672.0,851.0,1536.0
130692,FA128,300,3.0,6.0,X,0.02,0.18,0.21,0.009,0.02,4.0,8.0,16.0,1504.0,1544.0,1660.901123046875,1665.0,933.0,1539.0
130691,87A17,300,2.0,6.0,X,0.022,0.2,0.22,0.0,0.02,4.0,5.0,4.0,1505.0,1535.0,1655.1234130859375,1663.0,927.0,1539.0
130690,77C04,300,1.0,6.0,X,0.02,0.17,0.22,0.01,0.01,4.0,6.0,23.0,1502.0,1547.0,1695.8521728515625,1694.0,934.0,1552.0
130689,51C01,300,8.0,8.0,X,0.02,0.12,0.15,0.0,0.02,2.0,17.0,40.0,1511.0,1556.0,1670.717041015625,1671.0,294.0,1561.0
130688,E1B6A,300,7.0,8.0,X,0.02,0.18,0.2,0.0,0.015,3.0,7.0,9.0,1501.0,1546.0,1664.9205322265625,1668.0,570.0,1546.0
130687,3B7FC,300,6.0,8.0,X,0.005,0.46,0.5,0.0,0.015,3.0,8.0,15.0,1480.0,1525.0,1646.1229248046875,1645.0,643.0,1532.0
130686,A2DFA,300,5.0,8.0,X,0.005,0.43,0.5,0.0,0.0,3.0,5.0,3.0,1480.0,1525.0,1630.4727783203125,1630.0,634.0,1536.0
130685,27A7C,300,4.0,8.0,X,0.02,0.43,0.47,0.0,0.015,3.0,6.0,22.0,1480.0,1515.0,1629.096923828125,1632.0,628.0,1525.0
130684,27A7C,300,3.0,8.0,X,0.02,0.43,0.47,0.0,0.015,1.0,17.0,39.0,1480.0,1515.0,1645.7418212890625,1657.0,0.0,1533.0
130683,27A7C,300,2.0,8.0,X,0.02,0.43,0.47,0.0,0.015,2.0,7.0,8.0,1480.0,1515.0,1628.7904052734375,1632.0,247.0,1526.0
130682,B131E,300,1.0,8.0,X,0.02,0.46,0.49,0.005,0.02,2.0,8.0,14.0,1483.0,1518.0,1642.946533203125,1645.0,328.0,1518.0
130681,F5743,300,3.0,3.0,V,0.0,0.69,0.72,0.008,0.055,2.0,5.0,2.0,1476.0,1501.0,1617.52099609375,1637.0,310.0,1514.0
130680,F5743,300,2.0,3.0,V,0.0,0.69,0.72,0.008,0.055,2.0,6.0,21.0,1476.0,1501.0,1612.407470703125,1620.0,313.0,1506.0
130679,F5743,300,1.0,3.0,V,0.0,0.69,0.72,0.008,0.055,1.0,7.0,7.0,1476.0,1501.0,1652.3507080078125,1654.0,0.0,1509.0
130678,F5743,300,3.0,6.0,V,0.0,0.69,0.72,0.008,0.055,1.0,8.0,13.0,1476.0,1501.0,1629.774169921875,1646.0,0.0,1516.0
130677,F5743,300,2.0,6.0,V,0.0,0.69,0.72,0.008,0.055,1.0,5.0,1.0,1476.0,1501.0,1635.5565185546875,1644.0,0.0,1514.0
130676,CB239,300,1.0,6.0,V,0.0,0.69,0.73,0.012,0.06,1.0,6.0,20.0,1474.0,1499.0,1651.8541259765625,1649.0,0.0,1510.0
130675,80160,300,2.0,2.0,X,0.015,0.4,0.45,0.0,0.02,5.0,7.0,6.0,1487.0,1522.0,1645.37109375,1651.0,1062.0,1540.0
130674,CB239,300,1.0,2.0,V,0.0,0.69,0.73,0.012,0.06,6.0,4.0,53.0,1474.0,1499.0,1632.63037109375,1679.0,1312.0,1540.0
130673,25632,300,1.0,1.0,X,0.01,0.96,1.02,0.008,0.0,3.0,2.0,64.0,1460.0,1485.0,1623.496826171875,1620.0,571.0,1492.0
130672,E0B89,300,5.0,5.0,X,0.02,0.22,0.25,0.01,0.01,12.0,8.0,12.0,1501.0,1546.0,1667.53369140625,1673.0,3016.0,1549.0
130671,E0B89,300,4.0,5.0,X,0.02,0.22,0.25,0.01,0.01,16.0,17.0,38.0,1501.0,1546.0,1668.693603515625,1671.0,4327.0,1545.0
130670,E0B89,300,3.0,5.0,X,0.02,0.22,0.25,0.01,0.01,4.0,7.0,5.0,1501.0,1546.0,1659.1695556640625,1672.0,779.0,1550.0
130669,E0B89,300,2.0,5.0,X,0.02,0.22,0.25,0.01,0.01,5.0,4.0,52.0,1501.0,1546.0,1664.0302734375,1668.0,1042.0,1543.0
130668,E0B89,300,1.0,5.0,X,0.02,0.22,0.25,0.01,0.01,2.0,2.0,63.0,1501.0,1546.0,1684.0777587890625,1688.0,305.0,1540.0
130667,BF6EC,300,3.0,3.0,X,0.015,0.19,0.23,0.009,0.0,11.0,8.0,11.0,1504.0,1549.0,1663.11376953125,1671.0,2750.0,1555.0
130666,60329,300,1.0,3.0,X,0.015,0.22,0.25,0.01,0.0,3.0,7.0,4.0,1501.0,1536.0,1673.592041015625,1675.0,517.0,1548.0
130665,60329,300,3.0,5.0,X,0.015,0.22,0.25,0.01,0.0,5.0,6.0,20.0,1501.0,1536.0,1648.2840576171875,1656.0,1116.0,1546.0
130664,60329,300,2.0,5.0,X,0.015,0.22,0.25,0.01,0.0,4.0,4.0,51.0,1501.0,1536.0,1650.5999755859375,1654.0,735.0,1546.0
130663,60329,300,1.0,5.0,X,0.015,0.22,0.25,0.01,0.0,1.0,2.0,62.0,1501.0,1536.0,1678.1993408203125,1674.0,0.0,1523.0
130662,1E6E6,300,7.0,7.0,X,0.025,0.19,0.23,0.01,0.015,10.0,8.0,10.0,1505.0,1545.0,1660.59228515625,1667.0,2445.0,1553.0
130661,1E6E6,300,6.0,7.0,X,0.025,0.19,0.23,0.01,0.015,2.0,7.0,3.0,1505.0,1545.0,1666.8863525390625,1669.0,264.0,1549.0
130660,1E6E6,300,5.0,7.0,X,0.025,0.19,0.23,0.01,0.015,4.0,6.0,19.0,1505.0,1545.0,1664.6734619140625,1664.0,868.0,1554.0
130659,1E6E6,300,4.0,7.0,X,0.025,0.19,0.23,0.01,0.015,3.0,4.0,50.0,1505.0,1545.0,1659.2279052734375,1668.0,482.0,1545.0
130658,1E6E6,300,3.0,7.0,X,0.025,0.19,0.23,0.01,0.015,14.0,17.0,36.0,1505.0,1545.0,1665.748046875,1668.0,3600.0,1557.0
130657,1E6E6,300,2.0,7.0,X,0.025,0.19,0.23,0.01,0.015,9.0,8.0,9.0,1505.0,1545.0,1666.7120361328125,1668.0,2182.0,1553.0
130656,1E6E6,300,1.0,7.0,X,0.025,0.19,0.23,0.01,0.015,1.0,7.0,2.0,1505.0,1545.0,1696.005615234375,1698.0,0.0,1565.0
130655,CA2FD,300,7.0,7.0,X,0.02,0.15,0.17,0.009,0.02,3.0,6.0,18.0,1507.0,1552.0,1678.661376953125,1681.0,597.0,1559.0
130654,CA2FD,300,6.0,7.0,X,0.02,0.15,0.17,0.009,0.02,2.0,4.0,49.0,1507.0,1552.0,1670.421875,1673.0,216.0,1554.0
130653,CA2FD,300,5.0,7.0,X,0.02,0.15,0.17,0.009,0.02,13.0,17.0,35.0,1507.0,1552.0,1666.411865234375,1672.0,3336.0,1549.0
130652,CA2FD,300,4.0,7.0,X,0.02,0.15,0.17,0.009,0.02,8.0,8.0,8.0,1507.0,1552.0,1669.1077880859375,1671.0,1923.0,1545.0
130651,CA2FD,300,3.0,7.0,X,0.02,0.15,0.17,0.009,0.02,12.0,2.0,61.0,1507.0,1552.0,1666.795654296875,1671.0,3113.0,1554.0
130650,CA2FD,300,2.0,7.0,X,0.02,0.15,0.17,0.009,0.02,1.0,4.0,48.0,1507.0,1552.0,1681.4935302734375,1701.0,0.0,1566.0
130649,7F484,300,1.0,7.0,X,0.02,0.15,0.17,0.008,0.02,1.0,4.0,48.0,1512.0,1557.0,1707.951171875,1694.0,0.0,1554.0
130648,889AE,300,4.0,4.0,B,0.02,0.16,0.18,0.012,0.01,12.0,17.0,34.0,1507.0,1532.0,1641.6253662109375,1656.0,3075.0,1544.0
130647,889AE,300,3.0,4.0,B,0.02,0.16,0.18,0.012,0.01,7.0,8.0,7.0,1507.0,1532.0,1642.7679443359375,1651.0,1661.0,1546.0
130646,889AE,300,2.0,4.0,B,0.02,0.16,0.18,0.012,0.01,11.0,2.0,60.0,1507.0,1532.0,1640.8739013671875,1647.0,2839.0,1540.0
130645,889AE,300,1.0,4.0,B,0.02,0.16,0.18,0.012,0.01,1.0,7.0,1.0,1507.0,1532.0,1700.902099609375,1712.0,0.0,1549.0
130644,EF256,300,8.0,8.0,B,0.015,0.56,0.64,0.0,0.0,1.0,6.0,16.0,1481.0,1526.0,1660.573974609375,1671.0,0.0,1530.0
130643,E7641,300,7.0,8.0,X,0.015,0.58,0.62,0.0,0.0,11.0,17.0,33.0,1480.0,1520.0,1619.69482421875,1633.0,2789.0,1526.0
130642,E7641,300,6.0,8.0,X,0.015,0.58,0.62,0.0,0.0,6.0,8.0,6.0,1480.0,1520.0,1619.69482421875,1619.0,1375.0,1528.0
130641,90F69,300,5.0,8.0,V,0.015,0.28,0.31,0.0,0.0,10.0,2.0,59.0,1496.0,1551.0,1664.8704833984375,1663.0,2566.0,1556.0
130640,90F69,300,4.0,8.0,V,0.015,0.28,0.31,0.0,0.0,10.0,4.0,47.0,1496.0,1551.0,1665.577392578125,1654.0,2569.0,1555.0
130639,90F69,300,3.0,8.0,V,0.015,0.28,0.31,0.0,0.0,10.0,17.0,32.0,1496.0,1551.0,1669.3909912109375,1660.0,2572.0,1559.0
130638,90F69,300,2.0,8.0,V,0.015,0.28,0.31,0.0,0.0,5.0,8.0,5.0,1496.0,1551.0,1668.0404052734375,1672.0,1155.0,1557.0
130637,90F69,300,1.0,8.0,V,0.015,0.28,0.31,0.0,0.0,9.0,2.0,58.0,1496.0,1551.0,1691.782958984375,1688.0,2331.0,1549.0
130636,5692D,300,7.0,7.0,X,0.015,0.39,0.41,0.0,0.01,9.0,4.0,46.0,1486.0,1521.0,1631.5009765625,1640.0,2332.0,1539.0
130635,5692D,300,6.0,7.0,X,0.015,0.39,0.41,0.0,0.01,9.0,17.0,31.0,1486.0,1521.0,1627.43798828125,1642.0,2331.0,1536.0
130634,5692D,300,5.0,7.0,X,0.015,0.39,0.41,0.0,0.01,4.0,8.0,4.0,1486.0,1521.0,1631.3431396484375,1630.0,913.0,1527.0
130633,4B4F5,300,4.0,7.0,X,0.02,0.4,0.42,0.007,0.015,8.0,2.0,57.0,1484.0,1524.0,1636.7445068359375,1649.0,2087.0,1532.0
130632,57414,300,3.0,7.0,X,0.01,0.38,0.43,0.0,0.02,8.0,4.0,45.0,1486.0,1526.0,1645.13818359375,1660.0,2086.0,1534.0
130631,B3CD5,300,2.0,7.0,X,0.015,0.4,0.43,0.0,0.02,8.0,17.0,30.0,1484.0,1519.0,1631.9168701171875,1635.0,2092.0,1526.0
130630,B3CD5,300,1.0,7.0,X,0.015,0.4,0.43,0.0,0.02,3.0,8.0,3.0,1484.0,1519.0,1651.071044921875,1673.0,678.0,1537.0
130629,889AE,300,3.0,3.0,B,0.02,0.16,0.18,0.012,0.01,7.0,2.0,56.0,1507.0,1532.0,1636.862548828125,1651.0,1750.0,1541.0
130628,889AE,300,2.0,3.0,B,0.02,0.16,0.18,0.012,0.01,7.0,4.0,44.0,1507.0,1532.0,1636.7886962890625,1657.0,1733.0,1541.0
130627,889AE,300,1.0,3.0,B,0.02,0.16,0.18,0.012,0.01,7.0,17.0,29.0,1507.0,1532.0,1683.7740478515625,1700.0,1736.0,1545.0
130626,EB041,300,6.0,6.0,X,0.0,0.94,1.0,0.0,0.0,2.0,8.0,2.0,1463.0,1489.0,1623.9466552734375,1641.0,310.0,1510.0
130625,0BFF6,300,5.0,6.0,X,0.0,0.93,0.98,0.006,0.0,7.0,6.0,15.0,1462.0,1488.0,1601.5782470703125,1621.0,1675.0,1498.0
130624,0BFF6,300,4.0,6.0,X,0.0,0.93,0.98,0.006,0.0,6.0,2.0,55.0,1462.0,1488.0,1603.5521240234375,1613.0,1428.0,1492.0
130623,0BFF6,300,3.0,6.0,X,0.0,0.93,0.98,0.006,0.0,6.0,4.0,43.0,1462.0,1488.0,1612.0882568359375,1619.0,1426.0,1493.0
130622,0BFF6,300,2.0,6.0,X,0.0,0.93,0.98,0.006,0.0,6.0,17.0,28.0,1462.0,1488.0,1601.6551513671875,1620.0,1418.0,1503.0
130621,0BFF6,300,1.0,6.0,X,0.0,0.93,0.98,0.006,0.0,1.0,8.0,1.0,1462.0,1488.0,1648.908447265625,1656.0,0.0,1514.0
130620,2D42F,300,6.0,6.0,B,0.005,0.36,0.39,0.0,0.01,6.0,6.0,14.0,1492.0,1547.0,1678.9866943359375,1672.0,1372.0,1549.0
130619,2D42F,300,5.0,6.0,B,0.005,0.36,0.39,0.0,0.01,3.0,15.0,60.0,1492.0,1547.0,1673.9049072265625,1674.0,586.0,1560.0
130618,2D42F,300,4.0,6.0,B,0.005,0.36,0.39,0.0,0.01,5.0,2.0,54.0,1492.0,1547.0,1674.7142333984375,1681.0,1079.0,1550.0
130617,2D42F,300,3.0,6.0,B,0.005,0.36,0.39,0.0,0.01,5.0,4.0,42.0,1492.0,1547.0,1674.899658203125,1679.0,1079.0,1551.0
130616,2D42F,300,2.0,6.0,B,0.005,0.36,0.39,0.0,0.01,5.0,17.0,27.0,1492.0,1547.0,1668.168701171875,1675.0,1075.0,1545.0
130615,2D42F,300,1.0,6.0,B,0.005,0.36,0.39,0.0,0.01,5.0,6.0,13.0,1492.0,1547.0,1694.0577392578125,1699.0,1087.0,1560.0
130614,2D42F,300,6.0,6.0,B,0.005,0.36,0.39,0.0,0.01,2.0,15.0,59.0,1492.0,1547.0,1670.002685546875,1680.0,300.0,1550.0
130613,2D42F,300,5.0,6.0,B,0.005,0.36,0.39,0.0,0.01,4.0,2.0,53.0,1492.0,1547.0,1671.229736328125,1673.0,792.0,1558.0
130612,2D42F,300,4.0,6.0,B,0.005,0.36,0.39,0.0,0.01,4.0,4.0,41.0,1492.0,1547.0,1671.607421875,1678.0,800.0,1553.0
130611,2D42F,300,3.0,6.0,B,0.005,0.36,0.39,0.0,0.01,4.0,17.0,26.0,1492.0,1547.0,1670.376220703125,1678.0,801.0,1560.0
130610,2D42F,300,2.0,6.0,B,0.005,0.36,0.39,0.0,0.01,4.0,6.0,12.0,1492.0,1547.0,1675.08203125,1677.0,804.0,1556.0
130609,2D42F,300,1.0,6.0,B,0.005,0.36,0.39,0.0,0.01,1.0,15.0,58.0,1492.0,1547.0,1712.6510009765625,1712.0,0.0,1549.0
130608,D63DF,300,4.0,4.0,V,0.005,0.37,0.4,0.01,0.03,3.0,2.0,52.0,1480.0,1525.0,1635.3287353515625,1633.0,497.0,1530.0
130607,D63DF,300,3.0,4.0,V,0.005,0.37,0.4,0.01,0.03,3.0,4.0,40.0,1480.0,1525.0,1635.623291015625,1641.0,501.0,1537.0
130606,D63DF,300,2.0,4.0,V,0.005,0.37,0.4,0.01,0.03,3.0,17.0,25.0,1480.0,1525.0,1629.2242431640625,1635.0,507.0,1542.0
130605,BCEE1,300,1.0,4.0,X,0.02,0.23,0.25,0.0,0.017,3.0,6.0,11.0,1497.0,1537.0,1665.7952880859375,1669.0,483.0,1535.0
130604,5AF4D,300,8.0,8.0,V,0.006,0.43,0.46,0.015,0.06,2.0,2.0,51.0,1470.0,1515.0,1626.36328125,1634.0,248.0,1527.0
130603,5AF4D,300,7.0,8.0,V,0.006,0.43,0.46,0.015,0.06,2.0,4.0,39.0,1470.0,1515.0,1629.8228759765625,1632.0,249.0,1523.0
130602,5AF4D,300,6.0,8.0,V,0.006,0.43,0.46,0.015,0.06,2.0,17.0,24.0,1470.0,1515.0,1627.0277099609375,1635.0,254.0,1527.0
130601,5AF4D,300,5.0,8.0,V,0.006,0.43,0.46,0.015,0.06,2.0,6.0,10.0,1470.0,1515.0,1623.060546875,1632.0,249.0,1523.0
130600,5AF4D,300,4.0,8.0,V,0.006,0.43,0.46,0.015,0.06,1.0,2.0,50.0,1470.0,1515.0,1641.028076171875,1646.0,0.0,1526.0
130599,5AF4D,300,3.0,8.0,V,0.006,0.43,0.46,0.015,0.06,1.0,4.0,38.0,1470.0,1515.0,1641.028076171875,1644.0,0.0,1515.0
130598,5AF4D,300,2.0,8.0,V,0.006,0.43,0.46,0.015,0.06,1.0,17.0,23.0,1470.0,1515.0,1643.6134033203125,1643.0,0.0,1524.0
130597,5AF4D,300,1.0,8.0,V,0.006,0.43,0.46,0.015,0.06,1.0,6.0,9.0,1470.0,1515.0,1672.16650390625,1681.0,0.0,1532.0
130596,889AE,300,1.0,4.0,B,0.02,0.16,0.18,0.012,0.01,5.0,15.0,57.0,1507.0,1532.0,1666.5692138671875,1670.0,1082.0,1546.0
130595,E8F0F,300,7.0,7.0,X,0.02,0.4,0.42,0.007,0.025,3.0,2.0,49.0,1484.0,1539.0,1663.472900390625,1662.0,574.0,1541.0
130594,E8F0F,300,6.0,7.0,X,0.02,0.4,0.42,0.007,0.025,5.0,6.0,8.0,1484.0,1539.0,1648.7955322265625,1652.0,1020.0,1535.0
130593,E8F0F,300,5.0,7.0,X,0.02,0.4,0.42,0.007,0.025,4.0,4.0,37.0,1484.0,1539.0,1652.8917236328125,1660.0,788.0,1541.0
130592,E8F0F,300,4.0,7.0,X,0.02,0.4,0.42,0.007,0.025,4.0,17.0,22.0,1484.0,1539.0,1659.0714111328125,1665.0,787.0,1548.0
130591,E8F0F,300,3.0,7.0,X,0.02,0.4,0.42,0.007,0.025,4.0,15.0,56.0,1484.0,1539.0,1659.9385986328125,1660.0,789.0,1546.0
130590,E8F0F,300,2.0,7.0,X,0.02,0.4,0.42,0.007,0.025,2.0,2.0,48.0,1484.0,1539.0,1664.5782470703125,1660.0,283.0,1527.0
130589,8E733,300,1.0,7.0,X,0.02,0.19,0.22,0.01,0.02,4.0,6.0,7.0,1506.0,1546.0,1684.8138427734375,1682.0,741.0,1549.0
130588,889AE,300,4.0,4.0,B,0.02,0.16,0.18,0.012,0.01,3.0,4.0,36.0,1507.0,1532.0,1638.708251953125,1643.0,520.0,1541.0
130587,889AE,300,3.0,4.0,B,0.02,0.16,0.18,0.012,0.01,3.0,17.0,21.0,1507.0,1532.0,1637.879150390625,1640.0,508.0,1542.0
130586,889AE,300,2.0,4.0,B,0.02,0.16,0.18,0.012,0.01,3.0,15.0,55.0,1507.0,1532.0,1640.0174560546875,1642.0,502.0,1547.0
130585,889AE,300,1.0,4.0,B,0.02,0.16,0.18,0.012,0.01,1.0,2.0,47.0,1507.0,1532.0,1694.333251953125,1691.0,0.0,1539.0
130584,27A7C,300,9.0,9.0,X,0.02,0.43,0.47,0.0,0.015,3.0,6.0,6.0,1480.0,1515.0,1630.0572509765625,1632.0,461.0,1522.0
130583,A2DFA,300,8.0,9.0,X,0.005,0.43,0.5,0.0,0.0,2.0,4.0,35.0,1480.0,1525.0,1626.4794921875,1627.0,237.0,1533.0
130582,A2DFA,300,7.0,9.0,X,0.005,0.43,0.5,0.0,0.0,2.0,17.0,20.0,1480.0,1525.0,1626.4794921875,1629.0,235.0,1529.0
130581,DE12C,300,6.0,9.0,X,0.02,0.53,0.55,0.0,0.02,2.0,15.0,54.0,1486.0,1536.0,1654.06591796875,1667.0,228.0,1544.0
130580,EB957,300,5.0,9.0,X,0.015,0.53,0.56,0.0,0.01,2.0,6.0,5.0,1486.0,1536.0,1653.2305908203125,1677.0,226.0,1537.0
130579,4A0F0,300,4.0,9.0,X,0.0,0.39,0.42,0.0,0.03,1.0,4.0,34.0,1488.0,1528.0,1657.0396728515625,1664.0,0.0,1538.0
130578,4A0F0,300,3.0,9.0,X,0.0,0.39,0.42,0.0,0.03,1.0,17.0,19.0,1488.0,1528.0,1656.57666015625,1672.0,0.0,1538.0
130577,4A0F0,300,2.0,9.0,X,0.0,0.39,0.42,0.0,0.03,1.0,15.0,53.0,1488.0,1528.0,1656.3182373046875,1670.0,0.0,1535.0
130576,4A0F0,300,1.0,9.0,X,0.0,0.39,0.42,0.0,0.03,1.0,6.0,4.0,1488.0,1528.0,1674.1236572265625,1682.0,0.0,1536.0
130575,4A0F0,300,6.0,6.0,X,0.0,0.39,0.42,0.0,0.03,11.0,15.0,52.0,1488.0,1528.0,1652.87060546875,1656.0,2863.0,1529.0
130574,4A0F0,300,5.0,6.0,X,0.0,0.39,0.42,0.0,0.03,18.0,17.0,18.0,1488.0,1528.0,1647.2567138671875,1654.0,4844.0,1530.0
130573,4A0F0,300,4.0,6.0,X,0.0,0.39,0.42,0.0,0.03,26.0,5.0,63.0,1488.0,1528.0,1641.13916015625,1652.0,7288.0,1525.0
130572,4A0F0,300,3.0,6.0,X,0.0,0.39,0.42,0.0,0.03,26.0,4.0,33.0,1488.0,1528.0,1653.02685546875,1653.0,7091.0,1530.0
130571,4A0F0,300,2.0,5.0,X,0.0,0.39,0.42,0.0,0.03,3.0,6.0,3.0,1488.0,1528.0,1657.4654541015625,1665.0,606.0,1535.0
130570,4A0F0,300,1.0,5.0,X,0.0,0.39,0.42,0.0,0.03,10.0,15.0,51.0,1488.0,1528.0,1653.43603515625,1650.0,2598.0,1531.0
130569,E198F,300,3.0,3.0,X,0.0,0.07,0.1,0.0,0.27,17.0,17.0,17.0,1509.0,1549.0,1633.675537109375,1634.0,4572.0,1555.0
130568,E198F,300,2.0,3.0,X,0.0,0.07,0.1,0.0,0.27,25.0,5.0,62.0,1509.0,1549.0,1628.7880859375,1631.0,7002.0,1551.0
130567,E198F,300,1.0,3.0,X,0.0,0.07,0.1,0.0,0.27,25.0,4.0,32.0,1509.0,1549.0,1633.6458740234375,1640.0,6797.0,1564.0
130566,F4A5E,300,6.0,6.0,V,0.01,0.35,0.37,0.01,0.045,2.0,6.0,2.0,1482.0,1532.0,1659.7169189453125,1680.0,306.0,1539.0
130565,F4A5E,300,5.0,6.0,V,0.01,0.35,0.37,0.01,0.045,9.0,15.0,50.0,1482.0,1532.0,1647.367919921875,1650.0,2289.0,1539.0
